,0,0,0,0,0,0,0,1,2
cfg.rgs.candidates.4.RFR.best_params.max_features,0.8,0.8,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4,0.4,0.4
cfg.rgs.candidates.4.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.4.RFR.best_params.criterion,poisson,squared_error,poisson,friedman_mse,poisson,poisson,poisson,squared_error,friedman_mse
cfg.rgs.candidates.4.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.4.LGB.best_params.max_depth,15,15,15,21,15,21,18,18,15
cfg.rgs.candidates.4.LGB.best_params.colsample_bytree,0.6,0.5,0.8,0.9,0.8,0.7,0.6,0.6,0.7
cfg.rgs.candidates.4.LGB.best_params.min_child_weight,0.523970992004639,4.32568992749676,0.004073719462762318,2.0775518758923006,0.9341798352530796,0.03157997430618741,0.0010852919000893556,1.0687884022903449,0.006757392219555269
cfg.rgs.candidates.4.LGB.best_params.subsample,0.7,0.5,0.9,0.9,0.5,0.9,0.6,0.6,0.9
cfg.rgs.candidates.4.LGB.best_params.learning_rate,0.16376998980562132,0.19663135005776422,0.2210753500966169,0.22202695271117823,0.2039944733628848,0.11030379310262842,0.23148667647734003,0.13111661667973135,0.22815550423655195
cfg.rgs.candidates.4.LGB.best_params.n_estimators,300,300,300,300,300,300,300,300,300
cfg.rgs.candidates.4.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.4.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.4.KNN.best_params.p,1,1,1,1,2,2,1,1,1
cfg.rgs.candidates.4.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.4.EXF.best_params.n_estimators,300,100,200,300,100,200,300,300,300
cfg.rgs.candidates.4.EXF.best_params.max_features,0.8,0.8,0.4,0.8,0.8,0.6000000000000001,0.8,0.8,0.8
cfg.rgs.candidates.4.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.4.EXF.best_params.criterion,squared_error,poisson,friedman_mse,squared_error,squared_error,poisson,squared_error,squared_error,friedman_mse
cfg.rgs.candidates.4.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.5.RFR.best_params.n_estimators,400,500,200,400,100,300,400,200,400
cfg.rgs.candidates.5.RFR.best_params.max_features,0.6000000000000001,0.8,0.4,0.4,0.8,0.2,0.8,0.2,0.6000000000000001
cfg.rgs.candidates.5.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.5.RFR.best_params.criterion,friedman_mse,friedman_mse,squared_error,friedman_mse,squared_error,poisson,friedman_mse,poisson,poisson
cfg.rgs.candidates.5.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.5.LGB.best_params.max_depth,21,15,18,12,15,21,9,21,12
cfg.rgs.candidates.5.LGB.best_params.colsample_bytree,0.5,0.7,0.6,0.6,0.7,0.5,0.9,0.5,0.6
cfg.rgs.candidates.5.LGB.best_params.min_child_weight,0.46641944068358276,0.39457454059615293,0.00798304857908705,0.2967211998632167,0.04727216555172583,0.030656502387873603,0.030107285303926482,4.808618785381573,0.3399988538571405
cfg.rgs.candidates.5.LGB.best_params.subsample,0.8,0.6,0.6,0.7,0.8,0.7,0.8,0.8,0.7
cfg.rgs.candidates.5.LGB.best_params.learning_rate,0.2053003766985062,0.16304657035541556,0.2392533111146937,0.19022184769947026,0.1559809682979867,0.2095188819855054,0.2856327489455419,0.17060288155913586,0.2795582793255607
cfg.rgs.candidates.5.LGB.best_params.n_estimators,300,300,300,300,300,200,300,300,200
cfg.rgs.candidates.5.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.5.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.5.KNN.best_params.p,2,1,1,1,1,1,1,1,1
cfg.rgs.candidates.5.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.5.EXF.best_params.n_estimators,100,200,300,200,100,100,100,200,100
cfg.rgs.candidates.5.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,0.6000000000000001
cfg.rgs.candidates.5.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.5.EXF.best_params.criterion,squared_error,friedman_mse,friedman_mse,squared_error,poisson,poisson,poisson,squared_error,friedman_mse
cfg.rgs.candidates.5.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.6.RFR.best_params.n_estimators,200,200,400,100,200,300,100,300,200
cfg.rgs.candidates.6.RFR.best_params.max_features,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.2,0.8
cfg.rgs.candidates.6.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.6.RFR.best_params.criterion,poisson,squared_error,friedman_mse,poisson,friedman_mse,squared_error,poisson,poisson,friedman_mse
cfg.rgs.candidates.6.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.6.LGB.best_params.max_depth,18,12,12,12,15,18,21,18,12
cfg.rgs.candidates.6.LGB.best_params.colsample_bytree,0.8,0.7,0.5,0.8,0.7,0.9,0.9,0.8,0.5
cfg.rgs.candidates.6.LGB.best_params.min_child_weight,1.2485895243200815,0.0038290007656050463,0.004241680240435662,0.08347256975027272,2.539564992642483,0.017565844139418578,2.9529565680110874,0.029207897074239302,1.3673582467328558
cfg.rgs.candidates.6.LGB.best_params.subsample,0.7,0.6,0.8,0.9,0.5,0.8,0.5,0.6,0.7
cfg.rgs.candidates.6.LGB.best_params.learning_rate,0.22362201753034378,0.23616648760666004,0.2299393520744611,0.2158210716273923,0.23091722233258838,0.10459544737341782,0.23352772941719627,0.22531878121847057,0.24025193750500334
cfg.rgs.candidates.6.LGB.best_params.n_estimators,300,300,300,300,300,300,200,300,300
cfg.rgs.candidates.6.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.6.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.6.KNN.best_params.p,1,1,1,1,1,1,1,1,1
cfg.rgs.candidates.6.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.6.EXF.best_params.n_estimators,200,200,100,300,300,200,200,100,200
cfg.rgs.candidates.6.EXF.best_params.max_features,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,0.6000000000000001,0.8
cfg.rgs.candidates.6.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.6.EXF.best_params.criterion,poisson,friedman_mse,squared_error,friedman_mse,poisson,squared_error,friedman_mse,poisson,poisson
cfg.rgs.candidates.6.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.7.RFR.best_params.n_estimators,300,200,300,400,500,200,200,100,200
cfg.rgs.candidates.7.RFR.best_params.max_features,0.8,0.8,0.6000000000000001,0.4,0.6000000000000001,0.4,0.8,0.4,0.8
cfg.rgs.candidates.7.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.7.RFR.best_params.criterion,poisson,poisson,friedman_mse,poisson,squared_error,squared_error,friedman_mse,squared_error,poisson
cfg.rgs.candidates.7.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.7.LGB.best_params.max_depth,21,18,12,21,12,15,12,15,18
cfg.rgs.candidates.7.LGB.best_params.colsample_bytree,0.6,0.7,0.5,0.8,0.8,0.6,0.5,0.6,0.6
cfg.rgs.candidates.7.LGB.best_params.min_child_weight,0.4166371318854857,0.0026844514757420517,4.834913394178434,1.0702463874061026,0.04445576878009325,0.2302722269979113,0.7854938442340708,0.015256975700586298,0.033813810774038326
cfg.rgs.candidates.7.LGB.best_params.subsample,0.7,0.9,0.9,0.9,0.7,0.7,0.5,0.5,0.8
cfg.rgs.candidates.7.LGB.best_params.learning_rate,0.2288020943631368,0.23848968844305465,0.25661125172832117,0.16340488375304135,0.2267984750396412,0.13092070469674721,0.19130679810101842,0.22960813814988182,0.2518700970941015
cfg.rgs.candidates.7.LGB.best_params.n_estimators,300,300,300,300,300,300,300,200,300
cfg.rgs.candidates.7.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.7.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.7.KNN.best_params.p,1,1,1,1,2,1,1,1,1
cfg.rgs.candidates.7.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.7.EXF.best_params.n_estimators,200,200,200,200,300,100,100,100,300
cfg.rgs.candidates.7.EXF.best_params.max_features,0.8,0.8,0.8,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,0.8
cfg.rgs.candidates.7.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.7.EXF.best_params.criterion,squared_error,friedman_mse,poisson,squared_error,poisson,friedman_mse,squared_error,poisson,squared_error
cfg.rgs.candidates.7.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.8.RFR.best_params.n_estimators,500,400,200,100,100,300,400,200,400
cfg.rgs.candidates.8.RFR.best_params.max_features,0.8,0.6000000000000001,0.4,0.8,0.8,0.2,0.8,0.8,0.8
cfg.rgs.candidates.8.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.8.RFR.best_params.criterion,squared_error,poisson,squared_error,squared_error,poisson,poisson,squared_error,friedman_mse,squared_error
cfg.rgs.candidates.8.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.8.LGB.best_params.max_depth,18,18,21,12,18,18,21,18,18
cfg.rgs.candidates.8.LGB.best_params.colsample_bytree,0.8,0.8,0.7,0.8,0.6,0.7,0.7,0.6,0.6
cfg.rgs.candidates.8.LGB.best_params.min_child_weight,0.011286042473928934,0.03312078841812347,0.007639246678996276,0.029787475188397774,0.008548322016306759,0.3046841870299084,0.003398118950840374,1.7384739158267386,0.07727610608931221
cfg.rgs.candidates.8.LGB.best_params.subsample,0.5,0.9,0.7,0.7,0.9,0.6,0.5,0.7,0.6
cfg.rgs.candidates.8.LGB.best_params.learning_rate,0.13880967640293576,0.24602860434062307,0.2945882127942243,0.23617347353127788,0.221998511041619,0.11055673687846261,0.22907146137116755,0.22479196967511242,0.17296005215099386
cfg.rgs.candidates.8.LGB.best_params.n_estimators,300,300,300,200,300,300,300,300,300
cfg.rgs.candidates.8.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.8.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.8.KNN.best_params.p,1,2,2,1,1,1,1,1,1
cfg.rgs.candidates.8.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.8.EXF.best_params.n_estimators,300,100,300,100,200,300,200,200,100
cfg.rgs.candidates.8.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.4,0.8,0.8,0.6000000000000001,0.8,0.8,0.8
cfg.rgs.candidates.8.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.8.EXF.best_params.criterion,squared_error,squared_error,poisson,poisson,squared_error,poisson,squared_error,friedman_mse,squared_error
cfg.rgs.candidates.8.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.9.RFR.best_params.n_estimators,400,500,300,200,400,500,400,400,500
cfg.rgs.candidates.9.RFR.best_params.max_features,0.6000000000000001,0.8,0.2,0.2,0.8,0.8,0.6000000000000001,0.8,0.8
cfg.rgs.candidates.9.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.9.RFR.best_params.criterion,poisson,friedman_mse,squared_error,friedman_mse,squared_error,squared_error,poisson,squared_error,squared_error
cfg.rgs.candidates.9.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.9.LGB.best_params.max_depth,12,15,12,12,15,21,21,15,21
cfg.rgs.candidates.9.LGB.best_params.colsample_bytree,0.8,0.6,0.7,0.8,0.6,0.8,0.7,0.5,0.9
cfg.rgs.candidates.9.LGB.best_params.min_child_weight,0.230175124931703,0.007893343968665496,0.2818095719594705,0.006328927539716912,0.01765068333365503,0.1551724271699246,0.28578153509895554,0.19856818049982783,2.014628003527613
cfg.rgs.candidates.9.LGB.best_params.subsample,0.6,0.8,0.8,0.7,0.8,0.9,0.7,0.9,0.6
cfg.rgs.candidates.9.LGB.best_params.learning_rate,0.2549232163605384,0.2983413416564501,0.19100313518636286,0.2676911758102482,0.2258586752991731,0.09441723071767476,0.2505420308671358,0.2411442716199924,0.29017560120911795
cfg.rgs.candidates.9.LGB.best_params.n_estimators,300,300,300,300,300,300,300,300,200
cfg.rgs.candidates.9.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.9.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.9.KNN.best_params.p,1,1,1,1,1,2,1,1,1
cfg.rgs.candidates.9.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.9.EXF.best_params.n_estimators,200,300,300,200,200,100,200,100,200
cfg.rgs.candidates.9.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.6000000000000001
cfg.rgs.candidates.9.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.9.EXF.best_params.criterion,friedman_mse,friedman_mse,poisson,squared_error,poisson,friedman_mse,squared_error,friedman_mse,squared_error
cfg.rgs.candidates.9.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
